customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02411,Male,0,Yes,No,22,No,No phone service,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,101.84,2240.48,No
CUST02412,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,No,Mailed check,53.29,692.77,No
CUST02413,Male,0,No,No,16,No,No phone service,No,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,101.4,1622.4,No
CUST02414,Female,0,Yes,Yes,23,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,No,Mailed check,41.69,958.87,Yes
CUST02415,Female,1,No,Yes,57,No,No,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.59,3168.63,No
CUST02416,Female,0,No,Yes,62,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.27,1876.74,No
CUST02417,Female,0,Yes,No,33,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,69.65,2298.45,No
CUST02418,Male,0,No,No,50,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),58.16,2908.0,No
CUST02419,Female,0,Yes,No,9,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.6,185.4,No
CUST02420,Male,1,No,Yes,71,No,No phone service,No,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),66.49,4720.79,No
CUST02421,Male,0,No,No,20,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),27.44,548.8,Yes
CUST02422,Male,0,No,No,36,No,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,103.7,3733.2,No
CUST02423,Male,1,No,No,6,No,No,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,69.37,416.22,Yes
CUST02424,Male,0,No,No,12,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,89.01,1068.12,Yes
CUST02425,Male,0,No,Yes,29,Yes,Yes,No,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,102.11,2961.19,No
CUST02426,Male,0,Yes,Yes,30,No,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),25.12,753.6,No
CUST02427,Male,0,Yes,No,4,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Mailed check,53.72,214.88,No
CUST02428,Male,0,No,Yes,31,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.51,697.81,No
CUST02429,Male,1,Yes,Yes,15,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),24.96,374.4,Yes
CUST02430,Female,0,No,Yes,21,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),23.78,499.38,No
CUST02431,Female,0,Yes,Yes,63,No,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,67.79,4270.77,Yes
CUST02432,Female,1,Yes,Yes,43,No,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),65.07,2798.01,No
CUST02433,Male,0,No,No,39,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,26.12,1018.68,Yes
CUST02434,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.24,1664.64,Yes
CUST02435,Female,0,No,No,15,No,No phone service,DSL,No,No,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),44.45,666.75,No
CUST02436,Female,1,Yes,No,42,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,49.66,2085.72,No
CUST02437,Male,0,No,No,62,No,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),84.08,5212.96,No
CUST02438,Male,0,Yes,Yes,14,Yes,Yes,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.71,1255.94,No
CUST02439,Male,0,No,Yes,43,No,No,No,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,53.91,2318.13,Yes
CUST02440,Male,0,Yes,Yes,8,No,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.82,790.56,Yes
CUST02441,Female,0,No,Yes,64,No,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Two year,No,Mailed check,61.79,3954.56,Yes
CUST02442,Female,1,Yes,No,43,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.24,3106.32,Yes
CUST02443,Female,0,No,No,19,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,34.55,656.45,No
CUST02444,Female,0,Yes,No,69,Yes,Yes,No,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,43.29,2987.01,Yes
CUST02445,Male,1,No,Yes,32,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),92.76,2968.32,No
CUST02446,Male,0,Yes,No,5,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),117.7,588.5,No
CUST02447,Male,0,No,No,30,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,90.47,2714.1,Yes
CUST02448,Female,0,No,No,65,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Electronic check,25.42,1652.3,No
CUST02449,Male,1,No,Yes,17,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),34.29,582.93,No
CUST02450,Male,0,No,No,27,No,Yes,No,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),64.58,1743.66,No
CUST02451,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),93.26,6248.42,No
CUST02452,Female,0,Yes,Yes,64,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),36.59,2341.76,No
CUST02453,Male,0,Yes,No,44,No,Yes,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,95.08,4183.52,Yes
CUST02454,Male,0,No,Yes,57,No,No,Fiber optic,No,No internet service,Yes,No,No,No,One year,No,Mailed check,75.58,4308.06,No
CUST02455,Male,0,No,No,46,No,No,No,Yes,No internet service,Yes,No,No,No,One year,Yes,Mailed check,97.45,4482.7,No
CUST02456,Male,0,No,Yes,65,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,75.76,4924.4,No
CUST02457,Male,0,No,Yes,51,No,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,80.25,4092.75,No
CUST02458,Male,0,No,Yes,35,No,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,44.87,1570.45,No
CUST02459,Female,0,Yes,No,0,No,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,92.02,0.0,Yes
CUST02460,Female,0,Yes,No,38,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,104.4,3967.2,Yes
CUST02461,Female,0,Yes,Yes,0,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),107.13,0.0,No
CUST02462,Male,0,No,Yes,13,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.95,298.35,No
CUST02463,Female,0,No,Yes,70,No,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.46,5772.2,No
CUST02464,Male,0,No,Yes,22,No,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,118.95,2616.9,No
CUST02465,Male,0,No,Yes,42,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.69,3304.98,No
CUST02466,Female,1,No,Yes,21,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),37.13,779.73,No
CUST02467,Male,0,No,Yes,59,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),107.76,6357.84,Yes
CUST02468,Male,1,No,Yes,26,Yes,No phone service,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,46.43,1207.18,Yes
CUST02469,Female,0,Yes,Yes,55,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No,One year,No,Credit card (automatic),24.5,1347.5,No
CUST02470,Female,0,Yes,Yes,1,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,63.05,63.05,Yes
CUST02471,Female,1,No,Yes,38,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,30.03,1141.14,No
CUST02472,Male,0,No,Yes,50,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,31.52,1576.0,No
CUST02473,Female,0,No,No,18,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),66.33,1193.94,No
CUST02474,Female,0,Yes,Yes,61,No,Yes,No,No,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,81.27,4957.47,No
CUST02475,Male,0,Yes,No,70,No,Yes,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,110.54,7737.8,No
CUST02476,Female,0,No,No,66,No,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),90.53,5974.98,No
CUST02477,Female,0,Yes,No,62,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Electronic check,104.26,6464.12,No
CUST02478,Female,0,Yes,Yes,4,No,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),61.18,244.72,Yes
CUST02479,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,51.86,3682.06,No
CUST02480,Male,1,No,Yes,60,No,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),79.28,4756.8,Yes
CUST02481,Male,0,Yes,No,70,No,No,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),89.55,6268.5,Yes
CUST02482,Male,0,Yes,Yes,6,No,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,76.83,460.98,Yes
CUST02483,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,46.45,2276.05,No
CUST02484,Male,0,No,No,45,Yes,No,No,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,56.97,2563.65,No
CUST02485,Male,0,Yes,No,71,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No,Yes,One year,No,Credit card (automatic),64.83,4602.93,No
CUST02486,Female,0,No,Yes,13,No,No phone service,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),21.42,278.46,Yes
CUST02487,Female,0,Yes,No,68,No,Yes,No,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),107.98,7342.64,No
CUST02488,Female,0,Yes,Yes,64,No,No phone service,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.14,4552.96,No
CUST02489,Male,0,No,Yes,64,Yes,No phone service,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,95.1,6086.4,Yes
CUST02490,Male,1,No,Yes,56,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,Yes,Two year,No,Credit card (automatic),37.19,2082.64,No
CUST02491,Male,0,Yes,No,61,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),75.66,4615.26,No
CUST02492,Female,0,No,Yes,19,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,112.61,2139.59,No
CUST02493,Female,0,No,Yes,25,No,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,41.43,1035.75,No
CUST02494,Male,0,Yes,Yes,43,Yes,No,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),54.59,2347.37,No
CUST02495,Female,1,Yes,Yes,66,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),58.83,3882.78,No
CUST02496,Female,0,Yes,No,69,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,No,One year,No,Mailed check,58.33,4024.77,No
CUST02497,Female,0,Yes,No,61,No,No,No,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,80.06,4883.66,No
CUST02498,Male,0,Yes,No,44,Yes,No,No,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,59.38,2612.72,No
CUST02499,Female,0,Yes,No,10,No,No,No,No internet service,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),87.41,874.1,No
CUST02500,Female,0,No,Yes,71,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,68.46,4860.66,Yes
CUST02501,Male,0,No,Yes,33,No,No,DSL,No internet service,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),35.76,1180.08,No
CUST02502,Male,1,Yes,Yes,45,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,114.86,5168.7,Yes
CUST02503,Female,0,No,Yes,31,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,43.95,1362.45,No
CUST02504,Female,1,No,Yes,4,Yes,No phone service,No,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,76.25,305.0,No
CUST02505,Male,0,Yes,Yes,62,No,Yes,No,No internet service,No,Yes,Yes,No,No internet service,One year,No,Electronic check,26.07,1616.34,No
CUST02506,Male,0,No,No,28,Yes,No,No,No,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),111.86,3132.08,No
CUST02507,Female,1,No,Yes,47,Yes,No phone service,No,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),112.8,5301.6,Yes
CUST02508,Female,0,Yes,Yes,15,No,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),56.45,846.75,No
CUST02509,Female,0,No,Yes,24,No,No phone service,DSL,No,No,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),32.1,770.4,No
CUST02510,Female,0,No,No,71,No,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),97.0,6887.0,Yes
CUST02511,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.23,1294.44,Yes
CUST02512,Female,0,No,Yes,51,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,90.06,4593.06,No
CUST02513,Female,0,No,Yes,45,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),111.51,5017.95,Yes
CUST02514,Male,0,No,No,24,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,79.02,1896.48,Yes
CUST02515,Female,0,Yes,Yes,22,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,106.12,2334.64,No
CUST02516,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,42.46,1401.18,No
CUST02517,Female,0,No,No,66,No,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,111.04,7328.64,No
CUST02518,Female,0,No,Yes,33,Yes,No phone service,No,No,No internet service,Yes,Yes,No,Yes,Two year,No,Mailed check,42.66,1407.78,No
CUST02519,Male,1,Yes,No,31,No,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.58,1319.98,Yes
CUST02520,Male,0,Yes,Yes,28,No,No,DSL,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,107.99,3023.72,No
CUST02521,Female,0,No,No,8,No,No phone service,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,75.49,603.92,No
CUST02522,Female,1,Yes,Yes,65,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,99.94,6496.1,Yes
CUST02523,Female,0,No,Yes,56,Yes,No,No,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,100.25,5614.0,Yes
CUST02524,Male,1,No,No,38,Yes,No phone service,No,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,84.7,3218.6,Yes
CUST02525,Female,0,Yes,Yes,6,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,38.91,233.46,No
CUST02526,Male,0,Yes,Yes,68,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),89.21,6066.28,No
CUST02527,Male,0,No,No,7,No,No,No,No internet service,No,Yes,Yes,No internet service,No,One year,No,Electronic check,26.36,184.52,No
CUST02528,Female,0,No,Yes,17,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,40.07,681.19,No
CUST02529,Male,0,Yes,No,48,No,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,84.29,4045.92,No
CUST02530,Female,0,No,Yes,15,No,No phone service,No,No internet service,No,No,Yes,No,No,Two year,No,Credit card (automatic),110.78,1661.7,No
CUST02531,Female,0,Yes,No,20,No,No,No,No internet service,No,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),97.17,1943.4,No
CUST02532,Female,0,Yes,Yes,9,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,53.25,479.25,Yes
CUST02533,Female,0,Yes,Yes,3,No,Yes,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),102.37,307.11,No
CUST02534,Female,0,Yes,No,43,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,116.66,5016.38,No
CUST02535,Male,0,Yes,Yes,7,No,No,No,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,53.2,372.4,Yes
CUST02536,Male,0,No,No,54,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Mailed check,38.68,2088.72,No
CUST02537,Female,1,Yes,No,18,No,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),39.75,715.5,No
CUST02538,Female,0,Yes,No,63,Yes,No phone service,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.03,3781.89,No
CUST02539,Male,1,Yes,Yes,39,No,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,25.23,983.97,No
CUST02540,Male,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),68.78,3439.0,No
CUST02541,Male,0,Yes,Yes,8,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Credit card (automatic),93.23,745.84,Yes
CUST02542,Male,0,Yes,No,29,No,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,73.05,2118.45,No
CUST02543,Female,0,Yes,No,55,No,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Electronic check,117.01,6435.55,No
CUST02544,Female,0,No,No,43,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),66.17,2845.31,No
CUST02545,Male,0,No,Yes,58,No,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),21.33,1237.14,No
CUST02546,Female,0,No,No,14,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,One year,Yes,Electronic check,67.01,938.14,Yes
CUST02547,Male,0,No,Yes,67,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),112.99,7570.33,Yes
CUST02548,Female,0,Yes,Yes,69,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Two year,No,Electronic check,29.59,2041.71,No
CUST02549,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,42.3,2538.0,No
CUST02550,Female,0,Yes,Yes,22,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,91.56,2014.32,No
CUST02551,Male,0,No,Yes,46,No,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),49.41,2272.86,No
CUST02552,Male,0,No,Yes,16,Yes,No phone service,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.52,1544.32,Yes
CUST02553,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,61.93,3468.08,Yes
CUST02554,Male,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),99.61,5279.33,No
CUST02555,Female,0,No,No,51,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,75.15,3832.65,No
CUST02556,Female,0,No,Yes,21,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),28.25,593.25,No
CUST02557,Male,0,No,Yes,38,No,No,No,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),58.61,2227.18,Yes
CUST02558,Female,0,No,No,12,No,No phone service,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,53.32,639.84,No
CUST02559,Female,0,Yes,No,65,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),101.01,6565.65,No
CUST02560,Female,1,No,No,51,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),82.49,4206.99,No
CUST02561,Female,1,No,No,13,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.74,1270.62,No
CUST02562,Female,0,No,Yes,62,No,No,No,Yes,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),57.21,3547.02,Yes
CUST02563,Male,0,No,No,70,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),89.17,6241.9,Yes
CUST02564,Female,0,No,No,27,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),26.52,716.04,No
CUST02565,Female,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),23.67,1065.15,Yes
CUST02566,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),48.75,1316.25,No
CUST02567,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.37,97.37,Yes
CUST02568,Female,1,Yes,No,16,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),73.41,1174.56,No
CUST02569,Male,0,Yes,No,58,No,No phone service,No,No,No,No internet service,No,No,No,One year,No,Mailed check,60.88,3531.04,No
CUST02570,Female,0,No,No,51,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,109.66,5592.66,No
CUST02571,Male,0,Yes,No,3,No,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,No,Mailed check,69.74,209.22,No
CUST02572,Male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,81.34,162.68,Yes
CUST02573,Male,0,No,No,36,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Mailed check,118.58,4268.88,No
CUST02574,Male,1,Yes,No,23,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),72.24,1661.52,No
CUST02575,Female,0,Yes,No,71,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.35,6982.85,Yes
CUST02576,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,61.38,2086.92,Yes
CUST02577,Male,0,Yes,No,1,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.63,23.63,Yes
CUST02578,Female,0,No,No,32,No,No phone service,No,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,103.45,3310.4,No
CUST02579,Female,0,No,Yes,9,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),114.44,1029.96,No
CUST02580,Female,0,Yes,No,61,No,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,63.44,3869.84,Yes
CUST02581,Male,0,No,Yes,42,No,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),70.36,2955.12,Yes
CUST02582,Female,0,Yes,Yes,68,No,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,62.41,4243.88,Yes
CUST02583,Female,0,No,No,58,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),119.69,6942.02,Yes
CUST02584,Male,0,No,No,8,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,110.34,882.72,Yes
